﻿Daily Discharge (m3/s) (PARAM = 1),,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ID,PARAM,TYPE,YEAR,DD,Jan,SYM,Feb,SYM,Mar,SYM,Apr,SYM,May,SYM,Jun,SYM,Jul,SYM,Aug,SYM,Sep,SYM,Oct,SYM,Nov,SYM,Dec,SYM
08NH004,1,1,1937,13,3,,2.66,,3.09,,10.8,,47.3,,67.7,,17.7,,6.99,,6.03,,6.48,,16,,10.5,
08NH004,1,1,1937,14,2.94,,2.61,,2.92,,13,,69.1,,101,,19.4,,6.65,,5.47,,6.29,,16.2,,9.77,
08NH004,1,1,1937,15,2.83,,2.66,,3.51,,21.5,,83.3,,74.8,,17.5,,6.6,,5.47,,6.31,,18.1,,9.66,
08NH004,1,1,1937,16,2.8,,2.8,,3,,20.2,,77.9,,67.4,,17.9,,6.65,,5.38,,6.29,,17.2,,9,
08NH004,1,1,1937,17,2.83,,2.8,,3.23,,17.3,,76.5,,83.3,,16,,6.37,,5.44,,10.8,,15.4,,9.77,
08NH004,1,1,1937,18,2.75,,2.24,,3.45,,16.8,,83.3,,67.7,,14.7,,6.34,,5.38,,8.75,,12.1,,8.89,
08NH004,1,1,1937,19,2.72,,2.18,,3.37,,17.3,,101,,76.5,,13.3,,6.31,,5.27,,8.33,,12.4,,8.64,
08NH004,1,1,1937,20,2.29,,2.01,,3.45,,17.8,,96.8,,73.3,,12.1,,6.37,,5.38,,8.35,,11.5,,8.41,
08NH004,1,1,1937,21,2.21,,2.12,,2.97,,20.1,,86.1,,70.5,,10.9,,6.37,,4.96,,8.67,,11.6,,8.41,
08NH004,1,1,1937,22,2.41,,2.83,,3.23,,16,,96.8,,69.1,,10.4,,6.26,,4.9,,8.81,,9.77,,7.93,
08NH004,1,1,1937,23,2.66,,3.09,,3.37,,14.8,,89.8,,73.3,,10.4,,7.14,,5.3,,8.83,,13,,6.65,
08NH004,1,1,1937,24,2.61,,3.03,,3.26,,13.5,,92.9,,69.1,,9.94,,9.43,,5.38,,8.58,,14.7,,7.42,
08NH004,1,1,1937,25,2.55,,3.03,,3.34,,13.3,,112,,60.3,,9.71,,8.18,,5.44,,8.83,,14.8,,7.45,
08NH004,1,1,1937,26,2.61,,2.35,,3.48,,14.4,,158,,53.5,,9.85,,7.7,,5.24,,8.24,,15.2,,7.84,
08NH004,1,1,1937,27,2.66,,3.03,,3.65,,22.3,,176,,49.8,,9.51,,7.08,,5.47,,8.81,,14,,7.31,
08NH004,1,1,1937,28,2.66,,2.41,,5.21,,31.1,,150,,46.4,,8.89,,6.37,,5.52,,17.9,,13.1,,9.03,
08NH004,1,1,1937,29,2.61,,,,5.86,,26.1,,104,,42.8,,8.92,,6.23,,5.97,,20,,11.4,,16.3,
08NH004,1,1,1937,30,2.24,,,,5.86,,22.1,,79.9,,37.7,,8.33,,6.23,,6.37,,14.9,,11.3,,17.1,
08NH004,1,1,1937,31,2.61,,,,6.29,,,,73.6,,,,8.41,,6.2,,,,14.8,,,,13.5,
08NH004,1,1,1938,1,12.5,,7.22,,8.18,,14,,168,,148,,39.6,,8.67,,5.72,,5.66,,9.09,,6.97,
08NH004,1,1,1938,2,11.1,,6.57,,8.58,,14,,179,,151,,36.8,,8.72,,5.61,,5.04,,8.47,,6.63,
08NH004,1,1,1938,3,9,,8.18,,9.37,,15.8,,125,,163,,33.7,,8.67,,5.24,,5.72,,8.67,,6.82,
08NH004,1,1,1938,4,7.42,,9.68,,9.29,,17.9,,103,,156,,31.1,,8.61,,5.24,,9.77,,8.52,,6.12,
08NH004,1,1,1938,5,9.8,,10.3,,9.49,,20.8,,85.2,,181,,30,,8.13,,5.52,,6.68,,8.52,,6.63,
08NH004,1,1,1938,6,10.6,,9.49,,9.29,,24.1,,69.4,,186,,29.7,,8.13,,5.61,,6.26,,7.7,,6.57,
08NH004,1,1,1938,7,9.09,,8.44,,9.43,,27.4,,66.3,,137,,27.5,,8.07,,6.65,,6.12,,7.5,,6.63,
08NH004,1,1,1938,8,9.34,,6.26,,9.34,,34,,54.9,,143,,25.2,,8.18,,6.54,,4.7,,7.45,,7.62,
08NH004,1,1,1938,9,9.32,,5.97,,9.26,,39.1,,54.9,,106,,26.2,,8.24,,6.54,,4.5,,7.31,,9,
08NH004,1,1,1938,10,9.54,,6.57,,9.26,,37.1,,59.2,,84.4,,23.9,,7.93,,6.31,,4.39,,8.04,,8.04,
08NH004,1,1,1938,11,8.44,,7.84,,10.9,,37.1,,64.8,,72.8,,21.7,,7.93,,6.03,,5.89,,7.22,,6.4,
08NH004,1,1,1938,12,9.77,,7.84,,10.9,,39.1,,69.4,,82.1,,21.7,,7.59,,6.03,,9.66,,7.42,,3.03,
08NH004,1,1,1938,13,9.71,,7.22,,13,,40.5,,85.2,,98.3,,19.8,,7.16,,5.13,,11.4,,7.08,,3.88,
08NH004,1,1,1938,14,11.2,,7.33,,18.9,,47.6,,90.3,,109,,17.8,,7.7,,5.24,,10.3,,6.91,,4.39,
08NH004,1,1,1938,15,12.7,,7.33,,21.6,,53.2,,95.1,,92.6,,17.7,,7.62,,5.13,,7.39,,7.56,,7.02,
08NH004,1,1,1938,16,11.1,,6.57,,25.2,,44.2,,107,,89.2,,16,,7.11,,5.13,,6.82,,8.61,,7.05,
08NH004,1,1,1938,17,10.6,,7.33,,21.5,,61.7,,101,,106,,16,,7.02,,5.04,,6.06,,8.07,,6.68,
08NH004,1,1,1938,18,9.57,,6.46,,19.9,,141,,90.3,,87.5,,14.8,,7.7,,4.98,,6.54,,7.45,,7.7,
08NH004,1,1,1938,19,9.77,,7.9,,17.8,,141,,85.2,,79,,14.1,,8.13,,4.3,,6.4,,7.42,,6.97,
08NH004,1,1,1938,20,9.63,,7.7,,17.7,,103,,90.3,,79.3,,13.2,,7.76,,4.22,,6.06,,7.22,,5.49,
08NH004,1,1,1938,21,9.54,,8.21,,14.8,,82.1,,110,,84.4,,12.5,,7.14,,4.22,,6.4,,6.68,,6.8,
08NH004,1,1,1938,22,9.57,,7.73,,14.8,,75.3,,150,,85.8,,11.6,,7.08,,4.11,,6.31,,6.8,,6.97,
08NH004,1,1,1938,23,9.43,,7.65,,13.9,,69.7,,202,,84.4,,11.6,,7.16,,3.96,,6.71,,3.85,,6.63,
08NH004,1,1,1938,24,7.96,,7.08,,14,,70.5,,255,,70.2,,10.8,,6.37,,3.94,,7.16,,6.63,,7.42,
08NH004,1,1,1938,25,7.28,,6.26,,13.9,,72.2,,283,,61.4,,12.4,,6.4,,4.64,,6.74,,5.44,,7.31,
08NH004,1,1,1938,26,7.22,,6.31,,13.9,,83.3,,317,,58.3,,11.6,,6.31,,4.76,,6.68,,4.79,,4.16,
08NH004,1,1,1938,27,7.28,,6.94,,14.7,,92,,294,,58,,11,,6.03,,4.22,,7.25,,3.48,,4.64,
08NH004,1,1,1938,28,8.47,,7.08,,14.8,,96.8,,210,,51.5,,11,,5.8,,4.08,,9,,3.31,,4.28,
08NH004,1,1,1938,29,8.33,,,,15.9,,108,,186,,48.4,,10.2,,5.75,,3.82,,8.07,,5.49,,4.9,
08NH004,1,1,1938,30,5.97,,,,13.9,,141,,210,,44.2,,9.43,,5.72,,4.79,,8.81,,7.67,,5.27,
08NH004,1,1,1938,31,6.31,,,,13.9,,,,189,,,,9.49,,5.61,,,,9.15,,,,6.74,
08NH004,1,1,1939,1,8.35,,2.66,,4.16,,34,,129,,56.1,,37.9,,8.27,,4.05,,4.11,,8.78,,8.52,
08NH004,1,1,1939,2,9.66,,3.28,,4.76,,42.5,,127,,48.1,,34,,8.33,,4.11,,4.42,,9.2,,7.99,
08NH004,1,1,1939,3,11.5,,4.28,,4.64,,48.4,,154,,43.9,,30.9,,8.27,,4.02,,6.34,,9.09,,7.31,
08NH004,1,1,1939,4,9.85,,5.18,,4.11,,48.4,,159,,45,,34,,7.79,,4.64,,5.27,,8.89,,7.84,
08NH004,1,1,1939,5,8.67,,6.06,,3.23,,42.5,,123,,43,,32,,7.79,,4.08,,8.55,,8.95,,7.36,
08NH004,1,1,1939,6,7.42,,4.7,,4.76,,38.2,,94.9,,44.2,,29.2,,7.59,,6.54,,7.45,,8.61,,7.31,
08NH004,1,1,1939,7,6.85,,4.16,,4.3,,33.7,,78.7,,42.2,,27.5,,7.59,,7.31,,6.34,,8.89,,8.04,
08NH004,1,1,1939,8,7.25,,2.69,,4.11,,32.6,,73.1,,42.8,,26,,7.22,,6.2,,6.14,,10,,8.89,
08NH004,1,1,1939,9,6.57,,4.05,,4.16,,32.6,,79,,43.9,,23.6,,7.14,,5.24,,5.61,,14.7,,14.6,
08NH004,1,1,1939,10,6.46,,1.95,,4.16,,33.4,,79,,44.2,,22.9,,7.16,,5.13,,5.27,,11.6,,12.5,
08NH004,1,1,1939,11,6.51,,5.24,,4.59,,32.6,,83,,45.6,,21.2,,7.05,,5.24,,4.64,,11,,20.4,
08NH004,1,1,1939,12,6.65,,7.31,,4.47,,33.7,,85,,44.5,,20.3,,6.29,,7.31,,5.61,,10.3,,16.6,
08NH004,1,1,1939,13,6.68,,8.04,,5.07,,33.7,,94.9,,44.5,,18.7,,6.29,,6.54,,5.24,,9.97,,14.7,
08NH004,1,1,1939,14,6.46,,7.42,,5.13,,34.3,,127,,53,,17.9,,6.2,,6.26,,5.24,,10,,13.9,
08NH004,1,1,1939,15,6.48,,6.54,,4.42,,40.2,,163,,44.2,,17.6,,6.2,,6.2,,5.47,,9.43,,14.9,
08NH004,1,1,1939,16,6.03,,5.61,,4.39,,41.6,,181,,61.2,,16.7,,6.06,,7.22,,5.18,,10,,15.1,
08NH004,1,1,1939,17,6.4,,5.72,,4.96,,43.3,,154,,64.8,,15.8,,5.61,,6.06,,4.84,,9.85,,14.4,
08NH004,1,1,1939,18,6.03,,5.66,,4.96,,47,,116,,61.4,,15,,5.52,,5.44,,5.13,,9.66,,13.1,
08NH004,1,1,1939,19,6.46,,6.46,,5.24,,53,,101,,63.1,,13.8,,5.47,,4.76,,5.69,,8.55,,12.3,
08NH004,1,1,1939,20,6.34,,4.28,,7.14,,61.4,,84.4,,64.8,,13.9,,5.44,,5.13,,7.45,,8.89,,12.2,
08NH004,1,1,1939,21,4.64,,3.68,,9.49,,77.9,,72.8,,64.8,,13.8,,5.18,,4.64,,6.65,,,,11.6,
08NH004,1,1,1939,22,3,,2.94,,14,,94.9,,87.8,,60,,13.2,,5.13,,4.76,,16.1,,,,11.6,
08NH004,1,1,1939,23,5.38,,4.76,,18.9,,92.9,,93.2,,55.5,,12.5,,5.07,,4.64,,12.5,,,,9.77,
08NH004,1,1,1939,24,5.92,,5.1,,26.3,,91.2,,82.7,,52.4,,11.6,,4.56,,4.59,,19.6,,,,7.87,
08NH004,1,1,1939,25,4.28,,4.76,,34,,79,,79,,49.3,,10.9,,4.64,,5.27,,14.6,,,,8.52,
08NH004,1,1,1939,26,3.23,,4.42,,39.6,,64.6,,78.7,,48.1,,10.4,,4.16,,5.24,,12.2,,8.55,,8.04,
08NH004,1,1,1939,27,5.72,,4.28,,32.6,,62.9,,86.1,,44.2,,10.4,,4.87,,4.36,,10.7,,8.89,,6.68,
08NH004,1,1,1939,28,5.27,,3.6,,28.6,,82.7,,87.8,,41.6,,9.51,,4.16,,4.28,,9.8,,8.52,,4.47,
08NH004,1,1,1939,29,6.14,,,,26.2,,154,,86.1,,42.8,,9.6,,4.16,,4.28,,10.5,,8.83,,9.03,
08NH004,1,1,1939,30,5.38,,,,28.6,,181,,91.2,,41.6,,8.64,,4.11,,4.22,,9.91,,8.61,,9.8,
08NH004,1,1,1939,31,4.79,,,,28.6,,,,69.1,,,,8.33,,3.96,,,,9.03,,,,9.66,
08NH004,1,1,1940,1,9.8,,4.64,,6.2,,38.5,,54.9,,79,,12.5,,7.08,,4.39,,4.76,,12.2,,7.42,
08NH004,1,1,1940,2,9.26,,4.84,,6.54,,39.9,,51.8,,73.6,,11.7,,7.76,,4.3,,4.93,,12.3,,7.84,
08NH004,1,1,1940,3,8.78,,7.25,,6.99,,37.1,,75.6,,66,,11.2,,7.14,,4.39,,5.13,,10.8,,7.84,
08NH004,1,1,1940,4,8.89,,6.46,,6.54,,32.6,,81.8,,61.4,,11.1,,7.08,,4.02,,4.81,,10.4,,6.91,
08NH004,1,1,1940,5,8.35,,5.72,,7.36,,30,,93.2,,57.2,,10.4,,6.54,,5.61,,5.01,,9.71,,7.56,
08NH004,1,1,1940,6,8.07,,5.49,,7.93,,27.6,,68.2,,54.9,,11,,6.14,,10.3,,4.73,,9.71,,8.47,
08NH004,1,1,1940,7,7.93,,5.75,,7.93,,26.3,,64.8,,57.2,,10.3,,6.12,,6.71,,5.24,,9.71,,7.62,
08NH004,1,1,1940,8,6.68,,6.4,,8.33,,27.8,,64.8,,56.1,,9.66,,6.14,,5.35,,5.3,,10.5,,8.04,
08NH004,1,1,1940,9,4.53,,6.31,,8.41,,35.7,,69.7,,52.1,,9.57,,5.55,,5.61,,4.81,,9.71,,7.79,
08NH004,1,1,1940,10,8.41,,6.6,,7.67,,37.1,,99.1,,51,,9.6,,5.13,,5.18,,5.18,,9.46,,7.08,
08NH004,1,1,1940,11,5.66,,4.9,,7.31,,38.5,,148,,54.9,,8.75,,4.96,,5.01,,5.55,,9,,4.25,
08NH004,1,1,1940,12,6.03,,4.79,,7.36,,35.4,,193,,54.9,,8.83,,4.28,,4.87,,13,,7.02,,3.91,
08NH004,1,1,1940,13,5.24,,4.84,,7.22,,37.1,,131,,54.9,,8.27,,4.28,,5.07,,9.54,,7.08,,4.47,
08NH004,1,1,1940,14,8.41,,4.3,,7.16,,51.5,,114,,47,,8.24,,4.22,,5.35,,8.24,,7.73,,4.19,
08NH004,1,1,1940,15,7.79,,4.16,,7.22,,58,,101,,39.9,,7.93,,4.02,,5.95,,7.73,,8.18,,3.85,
08NH004,1,1,1940,16,8.95,,4.64,,7.79,,53.2,,97.1,,35.4,,8.35,,3.96,,5.44,,7.67,,8.89,,3.79,
08NH004,1,1,1940,17,8.18,,5.47,,10.9,,48.4,,89.5,,31.1,,8.83,,4.39,,5.18,,7.02,,9.34,,3.82,
08NH004,1,1,1940,18,6.51,,6.29,,11.2,,51.8,,83.3,,30,,8.35,,4.64,,6.31,,7.02,,9.71,,9.8,
08NH004,1,1,1940,19,3,,6.34,,11.2,,64.8,,109,,28.9,,7.93,,4.59,,5.61,,6.8,,8.35,,6.4,
08NH004,1,1,1940,20,3.6,,6.14,,12.5,,64.6,,131,,26.4,,7.31,,4.5,,5.44,,7.36,,7.73,,7.02,
08NH004,1,1,1940,21,3.94,,6.2,,16,,62.9,,116,,26.4,,7.87,,4.64,,5.07,,7.9,,7.79,,7.08,
08NH004,1,1,1940,22,6.57,,5.66,,17.8,,61.4,,116,,21.7,,7.93,,4.81,,4.81,,11.2,,7.84,,6.85,
08NH004,1,1,1940,23,6.03,,4.76,,20,,64.8,,128,,20.7,,7.31,,4.5,,4.93,,7.5,,7.62,,8.47,
08NH004,1,1,1940,24,4.79,,4.22,,22.9,,62.9,,136,,19,,7.16,,4.87,,5.13,,8.04,,7.5,,8.3,
08NH004,1,1,1940,25,4.11,,4.5,,24.1,,58,,136,,18.1,,7.22,,4.39,,4.45,,17.6,,7.9,,8.04,
08NH004,1,1,1940,26,5.01,,4.79,,28.9,,58,,119,,17,,7.79,,4.53,,4.7,,22.3,,7.79,,7.87,
08NH004,1,1,1940,27,6.31,,6.26,,36.8,,59.5,,83.8,,16,,8.24,,4.53,,4.53,,15.7,,7.73,,7.93,
08NH004,1,1,1940,28,7.22,,6.31,,50.1,,66.3,,79,,14.9,,7.79,,4.73,,4.53,,14.2,,7.62,,8.24,
08NH004,1,1,1940,29,6.97,,6.26,,39.9,,68.2,,73.9,,14.2,,7.87,,5.15,,4.45,,12.3,,7.73,,7.87,
08NH004,1,1,1940,30,6.51,,,,38.5,,61.7,,79,,13.3,,7.31,,5.24,,4.7,,12.4,,7.67,,7.79,
08NH004,1,1,1940,31,5.07,,,,36.8,,,,75.6,,,,7.79,,4.81,,,,13.9,,,,7.45,
08NH004,1,1,1941,1,6.46,,6.34,,9.8,,51.8,,98.8,,64.8,,24.2,,8.24,,10.7,,22.4,,20.5,,15,
08NH004,1,1,1941,2,6.4,,6.65,,17.9,,54.9,,104,,59.7,,21.9,,8.24,,11.6,,21.6,,20.2,,18.3,
08NH004,1,1,1941,3,4.25,,6.57,,18.3,,51.8,,93.4,,53.2,,20.9,,8.07,,11.5,,19.8,,18.7,,103,
08NH004,1,1,1941,4,4.59,,6.03,,18.1,,50.1,,81.8,,53.2,,21.9,,8.24,,12.2,,21.5,,18.7,,74.5,
08NH004,1,1,1941,5,6.2,,5.07,,18,,47.3,,70.2,,48.7,,21.8,,8.33,,12.1,,20.4,,20.6,,56.6,
08NH004,1,1,1941,6,7.02,,5.44,,16.3,,44.2,,59.7,,44.2,,20.2,,7.93,,11.3,,19.8,,20.7,,47.6,
08NH004,1,1,1941,7,7.73,,6.34,,16.2,,41.6,,51.8,,41.3,,17.6,,7.84,,12.5,,20.8,,18.5,,41.6,
08NH004,1,1,1941,8,7.84,,7.42,,18.1,,41.3,,47.3,,39.9,,17,,7.25,,11.6,,19.8,,19.7,,37.1,
08NH004,1,1,1941,9,6.63,,7.22,,19,,43,,44.5,,39.9,,15.3,,7.16,,11.7,,18.4,,18.2,,33.7,
08NH004,1,1,1941,10,6.4,,6.68,,19.3,,47.3,,43,,37.1,,16.4,,6.99,,13.1,,22.4,,17.6,,30.3,
08NH004,1,1,1941,11,5.49,,6.97,,18.2,,48.7,,44.2,,35.7,,13.6,,6.14,,27.1,,24.7,,17.3,,28.3,
08NH004,1,1,1941,12,5.38,,6.68,,18,,53.2,,56.6,,34.3,,13.6,,6.34,,22.5,,30.3,,17.7,,25.6,
08NH004,1,1,1941,13,5.61,,6.91,,17.1,,56.4,,82.1,,32.6,,12.8,,6.8,,21.4,,35.7,,16.7,,22.1,
08NH004,1,1,1941,14,5.07,,6.51,,16.2,,54.9,,89.5,,31.4,,12,,8.18,,31.7,,33.1,,25,,21.7,
08NH004,1,1,1941,15,6.03,,5.75,,15,,59.7,,80.7,,27.5,,12,,7.45,,44.7,,32,,26,,20.6,
08NH004,1,1,1941,16,6.68,,5.07,,14.2,,52.1,,69.7,,26.6,,11.4,,7.31,,33.4,,32,,26.7,,23.2,
08NH004,1,1,1941,17,6.03,,5.35,,15.1,,48.7,,129,,25.3,,11.3,,6.54,,40.5,,32,,26.1,,21.7,
08NH004,1,1,1941,18,6.51,,5.92,,21.1,,43,,178,,26.6,,11.4,,6.8,,37.4,,30.6,,24.8,,19.9,
08NH004,1,1,1941,19,6.6,,5.75,,26.7,,39.9,,101,,32.6,,10.7,,6.31,,40.5,,29.2,,22.1,,21.4,
08NH004,1,1,1941,20,6.74,,6.68,,26.6,,38.5,,80.7,,37.1,,11.2,,6.46,,39.1,,32,,21.5,,25.4,
08NH004,1,1,1941,21,5.92,,6.68,,24.4,,41.6,,75.6,,34.3,,10.8,,5.72,,37.4,,32,,20.6,,28.1,
08NH004,1,1,1941,22,6.03,,6.54,,23.2,,50.1,,69.7,,27.6,,9.03,,5.75,,33.4,,30.9,,19.7,,25.8,
08NH004,1,1,1941,23,6.57,,6.06,,21.8,,58.3,,64.8,,25.5,,9.2,,6.46,,30.6,,29.4,,18.1,,25.3,
08NH004,1,1,1941,24,6.4,,6.65,,21.2,,59.5,,71.6,,24.3,,8.75,,8.07,,29.4,,29.4,,16.3,,22.6,
08NH004,1,1,1941,25,6.34,,6.68,,22.2,,59.7,,75.6,,23.1,,10.2,,6.4,,28.2,,27.3,,16.4,,21,
08NH004,1,1,1941,26,6.54,,6.68,,23.2,,64.8,,71.9,,25.5,,9.6,,6.4,,28.3,,26.7,,15.4,,16.1,
08NH004,1,1,1941,27,6.74,,6.74,,26.7,,68,,59.7,,23,,8.75,,9.15,,27.1,,26,,14,,13.5,
08NH004,1,1,1941,28,6.68,,8.07,,27.9,,71.9,,61.4,,24.2,,8.52,,11.6,,24.4,,23.6,,13.8,,12.9,
08NH004,1,1,1941,29,4.96,,,,31.7,,82.1,,56.4,,27.6,,18,,11.6,,23.2,,22.5,,14.4,,22.3,
08NH004,1,1,1941,30,4.42,,,,37.1,,87.8,,59.5,,26.7,,8.81,,9.32,,22.4,,21.5,,14.4,,21.5,
08NH004,1,1,1941,31,5.86,,,,43,,,,61.4,,,,8.27,,10.4,,,,20.6,,,,18.2,
08NH004,1,1,1942,1,14.2,,9.26,,6.29,,16.4,,45.6,,128,,90.9,,18.1,,8.78,,6.48,,5.15,,6.91,
08NH004,1,1,1942,2,18.4,,9.43,,7.05,,17.6,,46.7,,118,,83.5,,17.3,,8.21,,8.3,,5.01,,6.97,
08NH004,1,1,1942,3,14.7,,9.06,,7.65,,19.3,,45.9,,125,,74.8,,17,,8.21,,6.06,,5.07,,6.03,
08NH004,1,1,1942,4,12.6,,9.63,,7.65,,23.2,,45,,167,,69.7,,15.6,,7.93,,7.11,,5.38,,5.78,
08NH004,1,1,1942,5,11.6,,8.95,,7.56,,27.8,,42.8,,131,,59.7,,14.4,,7.65,,6.14,,5.32,,5.18,
08NH004,1,1,1942,6,10.1,,9.74,,7.56,,31.4,,43.6,,119,,54.4,,16.4,,7.5,,5.66,,5.18,,5.13,
08NH004,1,1,1942,7,11.7,,9.15,,6.97,,31.4,,46.4,,142,,48.4,,14.7,,6.94,,6.06,,4.98,,4.33,
08NH004,1,1,1942,8,9.54,,9.77,,7.42,,29.4,,56.6,,122,,43.3,,13.6,,7.08,,5.61,,5.15,,5.86,
08NH004,1,1,1942,9,7.14,,9.29,,7.62,,32.3,,72.2,,106,,37.1,,11.6,,7.08,,6.12,,4.76,,6.09,
08NH004,1,1,1942,10,10.1,,8.89,,8.67,,34.5,,174,,103,,33.4,,11,,7.79,,6.06,,4.81,,6.03,
08NH004,1,1,1942,11,11.8,,8.72,,8.52,,46.7,,125,,86.9,,37.4,,10.5,,7.56,,5.75,,4.81,,6.2,
08NH004,1,1,1942,12,11.7,,8.24,,8.52,,57.2,,108,,74.8,,43.6,,10.2,,6.85,,6.31,,4.76,,6.09,
08NH004,1,1,1942,13,10.2,,7.59,,7.99,,62.9,,106,,73.1,,34.8,,10.5,,7.36,,7.08,,4.28,,6.34,
08NH004,1,1,1942,14,7.08,,7.9,,7.96,,62.9,,112,,75.9,,32.3,,10.2,,9.43,,7.76,,5.38,,6.4,
08NH004,1,1,1942,15,5.66,,9.4,,8.52,,62.9,,108,,93.7,,33.4,,9.49,,9.2,,7.93,,6.23,,6.91,
08NH004,1,1,1942,16,5.72,,7.82,,7.96,,55.5,,92.6,,142,,30,,9.2,,11.6,,7.76,,5.97,,6.91,
08NH004,1,1,1942,17,6.97,,6.17,,7.99,,51.8,,80.1,,87.2,,36.8,,10.2,,11.4,,4.64,,5.44,,7.25,
08NH004,1,1,1942,18,6.54,,4.93,,7.96,,51.8,,72.8,,76.2,,37.1,,10.2,,10.1,,4.53,,5.21,,7.25,
08NH004,1,1,1942,19,6.09,,6.03,,7.7,,50.4,,69.7,,70.8,,31.1,,9.34,,9.8,,4.64,,5.38,,6.91,
08NH004,1,1,1942,20,5.18,,9.15,,7.84,,58,,69.4,,66.8,,29.4,,9.63,,9.71,,4.64,,4.7,,7.45,
08NH004,1,1,1942,21,5.01,,7.62,,7.9,,80.1,,89.2,,69.4,,26.6,,9.06,,9.26,,4.47,,4.42,,6.91,
08NH004,1,1,1942,22,4.47,,6.43,,9,,109,,127,,66.8,,25.5,,8.5,,8.35,,4.47,,4.28,,6.97,
08NH004,1,1,1942,23,4.9,,4.9,,7.96,,87.2,,199,,64.6,,24.4,,9.63,,7.5,,4.33,,5.97,,6.68,
08NH004,1,1,1942,24,6.68,,6.57,,7.5,,72.2,,242,,66.5,,22.4,,9.63,,7.5,,4.64,,7.33,,5.92,
08NH004,1,1,1942,25,6.03,,7.96,,8.61,,61.7,,259,,66.5,,21,,9.63,,6.65,,4.53,,7.02,,7.31,
08NH004,1,1,1942,26,5.66,,5.69,,7.9,,54.1,,289,,97.7,,20.4,,9.06,,6.65,,4.39,,5.66,,4.05,
08NH004,1,1,1942,27,7.08,,7.65,,8.72,,50.7,,306,,99.4,,19.3,,10.3,,6.8,,6.14,,6.91,,3.54,
08NH004,1,1,1942,28,8.78,,6.97,,9.17,,45.9,,200,,113,,20.7,,8.98,,6.31,,5.18,,6.74,,7.56,
08NH004,1,1,1942,29,12.6,,,,9.63,,43.6,,174,,116,,21.8,,8.95,,6.31,,5.07,,7.45,,7.73,
08NH004,1,1,1942,30,10.3,,,,11.1,,43,,152,,105,,19.8,,8.5,,6.09,,5.01,,6.57,,7.42,
08NH004,1,1,1942,31,9.43,,,,14,,,,133,,,,19.8,,9.91,,,,5.07,,,,7.45,
08NH004,1,1,1943,1,6.4,,4.76,,4.76,,21.9,,60,,112,,84.1,,13.5,,8.07,,4.7,,7.11,,5.72,
08NH004,1,1,1943,2,4.67,,4.3,,4.59,,23,,64.8,,93.4,,82.4,,13,,7.56,,4.73,,6.8,,5.64,
08NH004,1,1,1943,3,4.98,,4.79,,4.16,,32.8,,70.2,,86.1,,84.1,,12.6,,7.42,,5.35,,6.57,,7.53,
08NH004,1,1,1943,4,2.92,,4.76,,4.16,,36.8,,75.9,,80.7,,80.4,,12.7,,7.31,,4.81,,5.72,,9.06,
08NH004,1,1,1943,5,5.55,,5.13,,3.94,,34.3,,75.9,,79.3,,66.5,,11.9,,6.99,,4.7,,7.73,,7.42,
08NH004,1,1,1943,6,6.63,,5.24,,4.11,,32.8,,71.9,,80.4,,61.4,,13.4,,6.54,,4.79,,5.97,,4.56,
08NH004,1,1,1943,7,6.97,,4.81,,4.42,,43,,68,,86.4,,63.1,,11.8,,6.26,,4.7,,6.34,,6.91,
08NH004,1,1,1943,8,6.68,,4.79,,4.79,,58,,66.5,,97.4,,60,,14.1,,6.46,,4.7,,5.78,,5.78,
08NH004,1,1,1943,9,6.14,,5.13,,4.36,,73.9,,64.8,,118,,60,,13.6,,6.26,,4.7,,5.55,,4.16,
08NH004,1,1,1943,10,5.24,,5.38,,4.59,,79,,69.9,,140,,61.4,,12.2,,5.95,,5.52,,6.14,,3.34,
08NH004,1,1,1943,11,4.28,,5.24,,4.79,,81.8,,63.4,,114,,58,,11.3,,6.34,,6.85,,6.26,,3.14,
08NH004,1,1,1943,12,4.7,,4.64,,5.3,,93.2,,56.6,,93.4,,46.2,,11.2,,6.29,,6.63,,6.09,,3.74,
08NH004,1,1,1943,13,5.78,,5.13,,5.32,,113,,52.1,,89.5,,40.2,,10.7,,5.78,,6.74,,6.14,,3.88,
08NH004,1,1,1943,14,6.91,,5.44,,4.56,,137,,49,,89.5,,37.4,,9.77,,5.55,,5.61,,5.75,,3.79,
08NH004,1,1,1943,15,7.73,,4.79,,4.3,,166,,45.9,,97.1,,40.2,,9.57,,5.44,,5.3,,5.78,,3.2,
08NH004,1,1,1943,16,4.64,,4.3,,3.99,,152,,44.2,,101,,35.7,,9.15,,5.55,,6.03,,5.66,,3.34,
08NH004,1,1,1943,17,1.95,,4.3,,3.68,,142,,44.5,,105,,31.7,,9.09,,5.92,,6.14,,5.58,,4.62,
08NH004,1,1,1943,18,6.74,,4.16,,3.54,,137,,48.7,,196,,29.7,,9.03,,5.55,,6.82,,5.66,,4.3,
08NH004,1,1,1943,19,5.44,,4.28,,4.16,,166,,61.4,,158,,29.2,,8.41,,5.97,,6.4,,5.78,,3.79,
08NH004,1,1,1943,20,4.81,,4.64,,3.82,,183,,82.1,,131,,27.9,,8.33,,5.66,,5.97,,6.09,,3.4,
08NH004,1,1,1943,21,4.13,,4.9,,4.08,,131,,105,,114,,25.6,,8.55,,7.73,,5.61,,6.6,,2.92,
